Date,Day in Year,Temperature,Humidity,Pressure,Wind Speed,Wind Direction,Rainfall
1993/11/02,307,22,47,1016,9,30,0
1993/11/03,308,22.7,63,1013.5,10.5,20,0.025
1993/11/04,309,22.7,91,1010.7,21.9,100,86.1
1993/11/05,310,23.6,94,1013,15.4,120,36.2
1993/11/06,311,24.1,91,1014.3,10.5,120,2.1
1993/11/07,312,25,84,1014.7,5.9,120,0.3
1993/11/08,313,24.9,84,1014.8,10.4,120,0
1993/11/09,314,24.8,82,1014.8,9.5,120,0
1993/11/10,315,24.7,83,1015.1,7.5,120,0.5
1993/11/11,316,24.5,82,1015.6,8.3,120,0
1993/11/12,317,23.2,82,1014.7,5.5,270,0.7
1993/11/13,318,22.1,67,1014.8,5.7,10,0
1993/11/14,319,22.7,82,1016.3,7.3,120,0
1993/11/15,320,23,82,1016.2,9.5,120,0
1993/11/16,321,23.6,79,1014.4,7.5,120,0
1993/11/17,322,24.2,82,1015.1,7.4,120,0
1993/11/18,323,23.4,73,1017.6,13.9,120,0
1993/11/19,324,22.5,76,1017.5,14.8,110,0.2
1993/11/20,325,23.7,76,1017,11.5,120,0
1993/11/21,326,17.5,63,1020.3,11.3,10,0.025
1993/11/22,327,16,66,1020.7,8,120,0
1993/11/23,328,18.1,54,1021,10.6,20,0
1993/11/24,329,15.2,64,1022.5,8.8,20,0.6
1993/11/25,330,15.8,87,1020.4,5,30,16.2
1993/11/26,331,18.1,80,1018.8,3.3,20,0.5
1993/11/27,332,19.7,71,1020.4,5.1,20,0
1993/11/28,333,20.1,74,1021.5,7.3,120,0.5
1993/11/29,334,20.9,75,1019.7,4.8,120,0.025
1993/11/30,335,21.6,84,1017.5,2.8,10,0.7
1993/12/01,336,21.9,88,1015.8,4.9,120,2.8
1993/12/02,337,21.7,85,1015,11.2,120,0.025
1993/12/03,338,22.5,83,1015.1,6.6,120,0
1993/12/04,339,19.2,68,1019.3,7.8,20,0
1993/12/05,340,16.8,63,1022.9,10.3,30,0
1993/12/06,341,16.8,59,1022.4,7,20,0
1993/12/07,342,17.3,59,1020.1,5.5,120,0
1993/12/08,343,18.6,68,1019.2,10.4,120,0
1993/12/09,344,21,68,1018.8,7,110,0
1993/12/10,345,21.5,66,1017.5,4.8,20,0.025
1993/12/11,346,19.4,73,1017.1,9.3,120,0
1993/12/12,347,18.9,87,1017.3,7.4,120,2.3
1993/12/13,348,19.3,92,1017.8,4.3,130,4.7
1993/12/14,349,15.1,82,1022.3,9,10,0.9
1993/12/15,350,12.6,86,1025.3,9.3,10,4.8
1993/12/16,351,13.6,70,1026.9,9,10,0
1993/12/17,352,11.6,61,1028.5,11.6,10,0
1993/12/18,353,12.6,58,1026.4,7.8,20,0.2
1993/12/19,354,15.1,58,1021.2,3.4,10,0
1993/12/20,355,17,70,1021.1,6.4,100,0
1993/12/21,356,15.2,51,1025.9,8.5,20,0.025
1993/12/22,357,13,48,1028,6.6,20,0
1993/12/23,358,14,50,1025.9,3.8,20,0
1993/12/24,359,15.7,39,1025.1,6.4,20,0
1993/12/25,360,16.1,44,1024.8,5.5,20,0
1993/12/26,361,16.8,59,1023.1,3.5,280,0
1993/12/27,362,16.3,62,1023.1,6.8,120,0
1993/12/28,363,15.9,67,1022,7.5,120,0
1993/12/29,364,17.2,69,1020.1,8.5,120,0
1993/12/30,365,19.1,73,1019.2,5.7,120,0
1993/12/31,366,18.7,58,1020.1,4.8,130,0
1994/01/01,1,16.6,75,1020.7,8,130,0
1994/01/02,2,17.4,78,1018.9,9.8,120,0
1994/01/03,3,20.1,78,1018.7,4.3,120,0
1994/01/04,4,19.2,78,1018.2,10.3,120,0
1994/01/05,5,19.4,73,1017.7,9.4,130,0
1994/01/06,6,20.2,72,1019,6.8,120,0
1994/01/07,7,18.8,82,1019.7,12.2,120,0
1994/01/08,8,18.9,79,1016.8,6.8,120,0
1994/01/09,9,19.2,82,1015.2,7.5,130,0
1994/01/10,10,19.4,82,1016.8,8.9,130,0
1994/01/11,11,18.7,80,1017.6,10.3,120,0
1994/01/12,12,18.8,82,1015.9,10.3,120,0
1994/01/13,13,17.8,75,1015.7,6,10,0
1994/01/14,14,13.9,76,1018.2,5.8,20,0.025
1994/01/15,15,15.6,78,1016.4,13.1,120,0.025
1994/01/16,16,18.2,85,1015.4,12.3,120,0.025
1994/01/17,17,20.9,83,1015.7,5.6,120,0
1994/01/18,18,19.5,81,1019.2,5.5,120,0.025
1994/01/19,19,15,77,1022,7.2,120,0
1994/01/20,20,12.9,75,1021.8,7.7,10,0
1994/01/21,21,10.6,49,1021.8,6.7,20,0
1994/01/22,22,11.1,49,1022.8,6,20,0
1994/01/23,23,13,53,1023.7,7,130,0
1994/01/24,24,14.9,60,1021.6,8.8,120,0
1994/01/25,25,15.9,64,1017.9,3.5,120,0
1994/01/26,26,17.2,69,1019.2,4.5,120,0
1994/01/27,27,17.1,64,1021.5,6.9,130,0
1994/01/28,28,16.7,64,1020.1,5,130,0
1994/01/29,29,16.6,61,1020.4,10.3,120,0
1994/01/30,30,15.4,67,1020,12.6,120,0.025
1994/01/31,31,18.1,75,1018.6,9.8,120,0
1994/02/01,32,21,78,1019.4,3.4,290,0
1994/02/02,33,17.6,73,1022.8,8.7,120,0.025
1994/02/03,34,16.3,73,1021,10.7,120,0
1994/02/04,35,17.9,79,1018.2,10.2,120,0.025
1994/02/05,36,20.1,87,1014.7,8.2,120,0.2
1994/02/06,37,20.6,88,1014.4,6.1,120,0
1994/02/07,38,18.6,92,1014.5,7,130,0.025
1994/02/08,39,19.6,83,1013.2,6.1,120,0.025
1994/02/09,40,19.3,70,1015.7,8.6,120,0
1994/02/10,41,16.2,82,1014.7,15.3,120,0.2
1994/02/11,42,19.7,92,1009.2,3.6,110,10.7
1994/02/12,43,18.6,89,1013.5,6.6,120,3.2
1994/02/13,44,15.3,86,1017.5,14.5,120,0.025
1994/02/14,45,17.6,88,1016.2,13.1,120,0.025
1994/02/15,46,18.4,90,1016.2,4.3,120,0.1
1994/02/16,47,16.7,92,1016.9,13,120,3.1
1994/02/17,48,15.9,91,1016.6,6.4,120,0.9
1994/02/18,49,15.4,93,1013.4,14,120,7.9
1994/02/19,50,16.2,95,1010.9,6.8,120,23.1
1994/02/20,51,16.3,72,1013.2,6.8,20,0
1994/02/21,52,16.7,69,1013.7,8.2,130,0.025
1994/02/22,53,17.1,82,1010.9,15.1,120,0.1
1994/02/23,54,19.1,88,1010.2,13.6,120,0.3
1994/02/24,55,19.7,93,1014,9.2,120,0.7
1994/02/25,56,14.1,79,1019.6,7,10,0.025
1994/02/26,57,13.8,77,1020.2,8.2,100,0
1994/02/27,58,13,81,1020.1,4.2,20,0.025
1994/02/28,59,13,80,1021.6,5.4,20,0.025
1994/03/01,61,13.2,75,1023.3,5.9,20,0.025
1994/03/02,62,13.4,73,1022.5,3.9,20,0
1994/03/03,63,14.7,73,1021,4,270,0.025
1994/03/04,64,16.4,71,1019.2,7.8,120,0.025
1994/03/05,65,18.2,67,1017,11.1,120,0.1
1994/03/06,66,19,77,1014.6,13.5,120,0
1994/03/07,67,21.6,87,1011.3,6,120,0.025
1994/03/08,68,23.2,90,1012,3.3,120,0.025
1994/03/09,69,18.5,92,1015.1,17.3,120,0.025
1994/03/10,70,16.8,83,1019.2,10.9,120,0.4
1994/03/11,71,16.5,85,1016.4,14.4,120,0.025
1994/03/12,72,19.7,91,1013.2,8.9,120,0.025
1994/03/13,73,18.6,90,1017.1,9.7,120,0.025
1994/03/14,74,13.9,77,1022,6.9,20,0.2
1994/03/15,75,14.8,81,1021.5,8.1,120,0.2
1994/03/16,76,17.9,85,1018.9,7,130,0.025
1994/03/17,77,17.5,80,1018.6,3.7,270,0.025
1994/03/18,78,16.8,79,1017.7,4.9,130,1.9
1994/03/19,79,16.5,80,1015.6,9.7,300,18.5
1994/03/20,80,17,70,1017,9.7,120,0
1994/03/21,81,18,66,1015.8,12.4,120,0.025
1994/03/22,82,17.5,85,1016,4.9,120,2.3
1994/03/23,83,18.1,65,1020,7.3,30,0
1994/03/24,84,18.7,53,1020.4,8,120,0
1994/03/25,85,18.3,52,1020.5,8.3,120,0.025
1994/03/26,86,19.6,62,1024.2,10,120,0
1994/03/27,87,17.4,69,1025.5,15.9,120,0
1994/03/28,88,19.3,68,1022,10.6,120,0.025
1994/03/29,89,21.4,80,1019.7,6.7,120,0.025
1994/03/30,90,20,82,1019.6,11.3,120,0
1994/03/31,91,19.8,87,1016.3,10.7,120,2.9
1994/04/01,92,21.5,83,1015.5,7.2,120,0
1994/04/02,93,22.4,84,1014.8,7.6,120,0
1994/04/03,94,22.6,82,1014,9.3,120,0
1994/04/04,95,23.6,80,1014,3.8,120,0
1994/04/05,96,24.1,80,1011.9,3.4,120,0
1994/04/06,97,24.4,83,1009.4,5.4,120,0
1994/04/07,98,24.8,81,1007.7,5.2,120,0
1994/04/08,99,24.8,83,1008.5,8.9,120,0
1994/04/09,100,22.6,88,1011.7,13.2,120,0.4
1994/04/10,101,21.2,89,1011.4,13.2,120,1.9
1994/04/11,102,22.9,89,1009.7,8.9,120,0.025
1994/04/12,103,24.2,89,1012.2,7.1,120,0.7
1994/04/13,104,19.5,86,1018.4,5.4,50,0.6
1994/04/14,105,19.3,85,1020,4.3,110,0.025
1994/04/15,106,21.7,78,1018.2,3.8,120,0
1994/04/16,107,23,80,1017.1,10.4,120,0
1994/04/17,108,24,83,1014.2,8.8,120,0.025
1994/04/18,109,25.1,87,1011.6,7.6,120,0.025
1994/04/19,110,26.1,81,1009.6,5,170,0
1994/04/20,111,27.3,80,1009.6,6.6,170,0
1994/04/21,112,27,82,1009.5,8.6,120,0.025
1994/04/22,113,26.5,81,1010.4,8.7,120,0
1994/04/23,114,27,81,1010.6,6.9,120,0
1994/04/24,115,27.7,81,1009.8,7.4,170,0.025
1994/04/25,116,28.4,75,1008.3,10.3,210,0.025
1994/04/26,117,28.5,77,1008.6,8.8,210,0
1994/04/27,118,28.4,77,1010,5,250,0.025
1994/04/28,119,28.3,79,1009.7,4.7,280,0
1994/04/29,120,26.5,81,1008.5,4.5,280,2.4
1994/04/30,121,27.8,78,1008.1,5,110,0
1994/05/01,122,28,76,1008.8,7.1,170,0
1994/05/02,123,28.6,75,1006.3,10.9,210,0.025
1994/05/03,124,26.2,87,1005,5.3,280,86.8
1994/05/04,125,23.7,87,1007.1,6.5,30,19.4
1994/05/05,126,24,51,1011.3,8.3,120,0
1994/05/06,127,24.3,67,1012.4,5.5,120,0.025
1994/05/07,128,24.7,66,1012.1,4.6,120,0
1994/05/08,129,26.2,68,1012,5.2,120,0
1994/05/09,130,26.2,84,1011.3,10.3,120,0.3
1994/05/10,131,27.6,79,1008.2,5.3,180,0.025
1994/05/11,132,27.9,85,1007.5,6.1,280,15.5
1994/05/12,133,28.1,86,1009.6,8.3,120,0.3
1994/05/13,134,28.7,78,1009.8,4.9,130,0.025
1994/05/14,135,29.6,76,1008,6.6,250,0
1994/05/15,136,28.3,80,1006.4,5.3,250,1.6
1994/05/16,137,29.5,76,1007.4,5.1,290,0
1994/05/17,138,28.6,77,1008.9,6,280,0.2
1994/05/18,139,27.1,75,1011.3,9.5,120,0
1994/05/19,140,26.6,71,1014.1,13.8,120,0
1994/05/20,141,26.2,78,1015.2,11.7,110,0.025
1994/05/21,142,27.5,81,1012.8,7.6,120,0
1994/05/22,143,28.3,77,1009.1,5.2,290,0
1994/05/23,144,28.8,75,1007.5,4.7,130,0
1994/05/24,145,29.2,74,1006.6,4.5,140,0
1994/05/25,146,29.3,75,1005.7,4.7,280,0
1994/05/26,147,29.5,78,1004.8,5.1,280,0
1994/05/27,148,29.4,77,1005.3,6,280,1.4
1994/05/28,149,26,89,1006.6,8,110,5.4
1994/05/29,150,27.7,85,1006.2,7.4,120,0.025
1994/05/30,151,27.7,88,1006,10,120,26.2
1994/05/31,152,25.8,90,1004.5,8,110,26.6
1994/06/01,153,26.9,81,1003.9,9.1,120,1.1
1994/06/02,154,27,69,1005.4,12.5,110,0.025
1994/06/03,155,26.3,76,1004.8,13.2,90,0.7
1994/06/04,156,26,85,1005.6,10.3,90,1
1994/06/05,157,28.1,74,1006.1,6.8,120,0
1994/06/06,158,28.4,71,1004.6,12.2,100,0.025
1994/06/07,159,26.9,88,1004.3,19.7,120,10.3
1994/06/08,160,26.6,88,1006.4,17.3,140,33.4
1994/06/09,161,28.1,82,1007.2,16,170,0.025
1994/06/10,162,27.5,86,1007.1,11.1,210,42.5
1994/06/11,163,27.8,84,1007.9,7,170,1.8
1994/06/12,164,28.4,81,1007.5,8.4,160,0.025
1994/06/13,165,28.7,79,1007,8.7,210,0.3
1994/06/14,166,28.9,79,1005.3,8,220,0.6
1994/06/15,167,28.9,80,1003.7,7.9,210,0.025
1994/06/16,168,28.9,81,1003.7,10.7,160,0.2
1994/06/17,169,29,81,1001.8,9.7,210,0.2
1994/06/18,170,26.1,93,1000.9,4.5,290,48.9
1994/06/19,171,25.8,94,1003.8,4.6,120,89.8
1994/06/20,172,26.8,93,1006.1,5.1,120,13
1994/06/21,173,27.5,91,1006.1,8.5,120,13
1994/06/22,174,28.3,86,1007,8.4,130,3.3
1994/06/23,175,28.7,86,1008.4,10.9,120,5.4
1994/06/24,176,28.7,82,1004.9,13.2,120,4.5
1994/06/25,177,27.7,81,1004,11.1,140,16.5
1994/06/26,178,28.8,78,1005.6,7.5,160,1.2
1994/06/27,179,29.3,79,1008.6,9.1,130,0.025
1994/06/28,180,29.8,81,1010.1,10,120,0
1994/06/29,181,29.6,79,1009.3,8.4,120,2.2
1994/06/30,182,29.7,75,1007.6,4.4,290,0.3
1994/07/01,183,30.2,73,1007.6,6,290,0
1994/07/02,184,30.9,77,1006.9,4.5,290,0
1994/07/03,185,29.1,82,1004.5,11.8,120,14.6
1994/07/04,186,26.9,87,1003.3,13.3,130,28.9
1994/07/05,187,27.1,88,1004.3,11.1,140,50.5
1994/07/06,188,28.6,84,1005.3,12.3,120,10.6
1994/07/07,189,27.6,87,1004.9,10.8,120,18.8
1994/07/08,190,27.4,90,1003.9,12.9,120,39.6
1994/07/09,191,29.5,79,1003.3,9,120,0.025
1994/07/10,192,30.6,74,997.8,6.8,280,0
1994/07/11,193,31,74,994,12,280,21.5
1994/07/12,194,28.6,82,1001.1,9.4,140,75.9
1994/07/13,195,27.8,88,1003.8,7.9,120,28.1
1994/07/14,196,26.9,90,1006.5,6.6,120,46.1
1994/07/15,197,26.3,94,1008,7.5,110,42
1994/07/16,198,27.9,88,1007.2,7.2,120,8.8
1994/07/17,199,28,87,1005.6,3.1,120,1.8
1994/07/18,200,28.8,84,1005.5,8,120,4
1994/07/19,201,29.5,79,1005.2,7.7,120,0
1994/07/20,202,28.1,85,1004.7,6.7,120,12.9
1994/07/21,203,26.8,92,1004,4,120,32.5
1994/07/22,204,25.9,96,1003.4,12,160,297
1994/07/23,205,25.2,96,1002.9,5.6,120,195.1
1994/07/24,206,24.8,97,1001.3,8.5,120,119.1
1994/07/25,207,25.7,96,999.2,5.7,120,53.3
1994/07/26,208,26.5,92,998.9,5.7,120,8.6
1994/07/27,209,26.9,92,999.9,9.4,120,3.7
1994/07/28,210,27.4,91,999.6,11.6,120,25.6
1994/07/29,211,28,87,999.5,12.8,120,3.2
1994/07/30,212,28.3,85,1000.6,12.3,120,3.8
1994/07/31,213,28.9,84,1002.7,10.8,120,1.2
1994/08/01,214,29.4,81,1003.4,6.7,120,1.9
1994/08/02,215,29.4,81,1003.4,9,120,1.2
1994/08/03,216,29.1,81,1001.4,5.3,270,11.8
1994/08/04,217,27.9,85,998.9,7.9,280,12
1994/08/05,218,27.6,85,1001.7,9.5,170,44.2
1994/08/06,219,27.8,86,1004.6,10,170,33.1
1994/08/07,220,26.6,90,1005.2,6.4,120,20.6
1994/08/08,221,26.9,89,1004.9,4,280,5.1
1994/08/09,222,26.6,90,1005.7,5.7,290,27.9
1994/08/10,223,28.2,86,1005.3,8.6,220,48.3
1994/08/11,224,29.4,80,1005.8,6.2,250,0.025
1994/08/12,225,29.4,80,1005.1,5.3,270,1.3
1994/08/13,226,28.5,84,1002.9,7.5,280,11.6
1994/08/14,227,27.1,84,1000.7,4.6,270,5.1
1994/08/15,228,26.2,90,1002.1,3.3,290,50.9
1994/08/16,229,25.4,94,1006.2,3.3,120,125.2
1994/08/17,230,25.6,93,1008.1,4.5,110,26.4
1994/08/18,231,27.5,82,1006.7,4.7,290,0
1994/08/19,232,28.5,79,1005.8,3.8,280,0.025
1994/08/20,233,27.4,83,1005.3,4.5,280,23.6
1994/08/21,234,27.3,81,1004.1,5,270,1.3
1994/08/22,235,28.3,76,1004.3,5,280,0
1994/08/23,236,29.1,77,1007,5,290,0.025
1994/08/24,237,29.6,77,1009,4.4,130,0.025
1994/08/25,238,29.2,79,1008.8,3.6,290,0
1994/08/26,239,27.2,87,1007.1,9.4,100,41.8
1994/08/27,240,26.7,89,1006.7,19.5,120,73.4
1994/08/28,241,26.5,90,1009.2,12.7,120,18.7
1994/08/29,242,27.8,87,1010.4,9.9,120,12.2
1994/08/30,243,28.6,79,1009.8,7,120,0
1994/08/31,244,28.6,77,1009,8.6,120,0
1994/09/01,245,28.8,77,1007.1,4.8,270,0.025
1994/09/02,246,28.9,81,1007.6,5.4,280,0
1994/09/03,247,28.3,86,1008.9,10.7,120,12.6
1994/09/04,248,28.3,85,1008.1,12.6,120,14.5
1994/09/05,249,27.3,90,1006.8,10.6,120,27.8
1994/09/06,250,27.8,89,1006.5,9.1,120,9.3
1994/09/07,251,28.4,86,1008.6,8,120,1.6
1994/09/08,252,28.2,88,1010.4,6.8,120,4.4
1994/09/09,253,28.8,82,1008.5,3.7,290,0.025
1994/09/10,254,28.3,88,1006.2,3.3,280,79.1
1994/09/11,255,28.3,85,1006.1,5.2,280,14.1
1994/09/12,256,26,90,1009,13.6,90,32.1
1994/09/13,257,26.5,81,1011.2,12.4,110,0.5
1994/09/14,258,26.2,83,1011.6,10.9,110,3.2
1994/09/15,259,26.6,79,1011.5,11.4,110,0.025
1994/09/16,260,26.8,76,1011.1,8.6,120,0
1994/09/17,261,26.8,79,1008.8,3,120,1
1994/09/18,262,24.5,88,1008.1,5.3,120,8.9
1994/09/19,263,26.1,83,1008.2,7.1,120,0
1994/09/20,264,26.9,89,1008.6,10.3,120,3.6
1994/09/21,265,27.2,90,1009.9,8.8,120,12.2
1994/09/22,266,28.4,83,1010.2,3.7,290,0
1994/09/23,267,26.6,90,1011.3,8.3,120,58.4
1994/09/24,268,25.5,79,1013.1,7.9,80,0.6
1994/09/25,269,26,76,1012.6,9.5,120,0.9
1994/09/26,270,26.3,79,1011.3,4.8,120,0
1994/09/27,271,26.3,84,1011.9,5.8,120,4.7
1994/09/28,272,25.2,82,1012.5,3.9,110,9.4
1994/09/29,273,26.1,72,1012.6,6.5,120,0
1994/09/30,274,26.7,73,1014.4,6,120,0
1994/10/01,275,26.3,75,1015.5,7.8,120,0
1994/10/02,276,26.1,75,1014.5,9.1,120,0
1994/10/03,277,26.2,76,1014.4,9.3,120,0
1994/10/04,278,26.3,76,1014.8,7.3,120,0
1994/10/05,279,26.3,77,1015.2,5.9,120,0.025
1994/10/06,280,25.9,83,1015.6,7.9,120,0.9
1994/10/07,281,26.5,78,1014.8,10.8,120,0
1994/10/08,282,26.6,81,1012.4,6.7,120,0.2
1994/10/09,283,27.6,71,1009.4,6.8,10,0
1994/10/10,284,27.9,63,1008.5,8.9,10,0
1994/10/11,285,27.4,63,1008.9,8.5,20,0
1994/10/12,286,26.2,67,1011.1,5.5,120,0
1994/10/13,287,26.8,79,1013.2,9.4,120,0.025
1994/10/14,288,26.6,78,1014,10.5,120,0
1994/10/15,289,26.8,81,1014.4,11.3,120,0.025
1994/10/16,290,27.1,83,1014.5,10.9,120,0.025
1994/10/17,291,27.7,77,1015.9,8.3,120,0
1994/10/18,292,27.4,74,1017.8,12.6,120,0.025
1994/10/19,293,26.1,77,1017.3,8.6,120,1.1
1994/10/20,294,22.3,51,1019.7,14.4,20,0
1994/10/21,295,19.9,37,1020.7,15,30,0
1994/10/22,296,19.4,42,1020.5,13.8,20,0
1994/10/23,297,20.6,45,1019.6,12,30,0
1994/10/24,298,21.5,44,1018.3,12.4,30,0
1994/10/25,299,22.2,53,1016.3,6,30,0
1994/10/26,300,23.2,63,1015.1,6.5,30,0
1994/10/27,301,23.6,65,1014.8,5,40,0
1994/10/28,302,24.3,66,1014.7,4.9,40,0
1994/10/29,303,23.9,69,1016.3,5.5,120,0
1994/10/30,304,22.3,62,1019.9,7.9,40,0
1994/10/31,305,21.6,60,1022.1,8.1,130,0
1994/11/01,306,21.9,65,1022.5,7.9,120,0
1994/11/02,307,22.2,68,1021.6,5.8,120,0
1994/11/03,308,22.7,69,1021.8,8.3,130,0
1994/11/04,309,22.8,63,1021.8,11,120,0
1994/11/05,310,22.6,74,1020,6.9,120,0
1994/11/06,311,22.9,73,1019,5.1,120,0
1994/11/07,312,23.3,62,1020.1,7.9,120,0
1994/11/08,313,22.2,67,1021.7,11.4,120,0
1994/11/09,314,22.8,70,1021.3,6.6,120,0
1994/11/10,315,23,75,1019.7,6.3,130,0
1994/11/11,316,22.8,73,1017.9,8.7,120,0
1994/11/12,317,23,76,1017.8,8.2,120,0
1994/11/13,318,23.3,75,1018.6,8.6,120,0
1994/11/14,319,24,78,1019.5,13.7,120,0
1994/11/15,320,24.2,73,1020,12.7,120,0
1994/11/16,321,24,75,1020.4,10.9,120,0
1994/11/17,322,23.9,72,1019.9,6.7,130,0
1994/11/18,323,23.6,77,1018.9,5.6,120,0
1994/11/19,324,23.4,77,1019.7,8.5,120,0
1994/11/20,325,22.9,77,1020,10.1,120,0.025
1994/11/21,326,23.1,77,1020,7.2,120,0
1994/11/22,327,22.2,71,1021.6,7.3,120,0.025
1994/11/23,328,21.9,74,1021.4,5.9,120,0.2
1994/11/24,329,22.3,71,1020.1,5.5,120,0.025
1994/11/25,330,22.5,75,1017.7,9.2,120,0
1994/11/26,331,22.6,81,1016.2,5.2,120,0
1994/11/27,332,22.2,80,1015.8,8,120,0
1994/11/28,333,22.7,82,1015.7,6.2,120,0
1994/11/29,334,23.7,79,1016,5.3,120,0.025
1994/11/30,335,22.7,78,1017.8,11.5,120,0
1994/12/01,336,23.4,76,1017.6,10.4,120,0
1994/12/02,337,23.3,83,1016.5,11.4,120,0.025
1994/12/03,338,21.4,82,1019.4,9.8,120,0.1
1994/12/04,339,19.5,74,1022.1,7.8,20,0.7
1994/12/05,340,19.7,70,1022.2,4.4,20,0
1994/12/06,341,20.8,72,1019.1,4.7,120,0.025
1994/12/07,342,21.9,74,1016.4,7.1,120,0.1
1994/12/08,343,21.7,91,1014.2,10.5,120,58.9
1994/12/09,344,23,93,1013.9,8.6,130,0.3
1994/12/10,345,22.9,93,1012.3,9.7,120,0
1994/12/11,346,23.1,94,1012.4,9.3,120,0
1994/12/12,347,23.7,92,1013.9,6.2,120,7.2
1994/12/13,348,17.6,85,1019.6,6.6,20,3.6
1994/12/14,349,18.9,82,1020.3,8.1,110,0
1994/12/15,350,19,81,1020.6,4.9,10,0.2
1994/12/16,351,18.9,80,1022.8,9.6,120,0.8
1994/12/17,352,19.4,76,1024.1,8.8,20,0
1994/12/18,353,18,73,1026.1,7.6,20,0.1
1994/12/19,354,18.5,74,1027.4,8,30,0
1994/12/20,355,18,70,1026.7,7,10,0
1994/12/21,356,15.5,69,1027.3,6.9,20,0
1994/12/22,357,16.4,75,1024.8,5.8,130,0
1994/12/23,358,18.3,78,1021.5,4.6,120,0
1994/12/24,359,18.9,91,1018.9,6.4,130,23.9
1994/12/25,360,18.5,95,1016.7,7.4,40,24.7
1994/12/26,361,18.9,91,1016.3,5.5,10,2
1994/12/27,362,18.8,82,1019.3,6.8,30,0.025
1994/12/28,363,18.4,76,1021.8,7.1,30,0
1994/12/29,364,18.2,79,1020.7,7.3,120,0
1994/12/30,365,19,82,1019.4,7.5,120,0
1994/12/31,366,19.7,79,1021.2,5.7,100,0.025
1995/01/01,1,17.8,75,1023.7,9.1,50,0.025
1995/01/02,2,17.3,74,1021.7,7.8,120,0.025
1995/01/03,3,16.5,86,1017.8,7.1,120,9.4
1995/01/04,4,13.4,60,1021.7,10.6,20,0.2
1995/01/05,5,12.8,41,1025.9,8.5,20,0
1995/01/06,6,13.2,50,1026.1,5.1,30,0
1995/01/07,7,15.2,66,1023.9,4.1,130,0
1995/01/08,8,17.8,74,1021.2,4,120,0
1995/01/09,9,18.7,76,1018.4,4.9,120,0
1995/01/10,10,18.1,82,1017.1,12.4,120,0
1995/01/11,11,18.4,83,1017.1,11,120,0
1995/01/12,12,16.6,70,1019.9,6.1,20,0
1995/01/13,13,15.8,66,1021.7,5,20,0
1995/01/14,14,15.5,70,1023.4,8,120,0
1995/01/15,15,15.8,72,1024,7.3,120,0
1995/01/16,16,16.5,68,1024,5.5,30,0
1995/01/17,17,16.2,76,1024.3,9.4,120,0
1995/01/18,18,17.9,76,1021.6,7.2,120,0
1995/01/19,19,19.6,76,1019.3,9.4,130,0
1995/01/20,20,18.6,85,1017.6,10.3,130,0.025
1995/01/21,21,18.6,87,1015.5,12.3,130,0.025
1995/01/22,22,20.6,88,1014,6.5,130,0
1995/01/23,23,18.8,80,1017.7,6.1,20,0.025
1995/01/24,24,14.9,74,1022.5,7.2,50,0
1995/01/25,25,16.4,76,1022.5,10.8,130,0.025
1995/01/26,26,16.7,81,1021,7.2,120,0.025
1995/01/27,27,13.3,88,1022,6.5,20,2.5
1995/01/28,28,12,86,1024.3,4.9,20,5
1995/01/29,29,12.6,81,1024.8,5.2,20,0.9
1995/01/30,30,12,82,1025.5,8.2,30,1.3
1995/01/31,31,12.1,75,1027.8,8,30,1.8
1995/02/01,32,13.2,59,1029.7,7.7,30,0.025
1995/02/02,33,13.4,57,1028.4,8.4,130,0.025
1995/02/03,34,13.8,59,1027.2,9.3,110,0
1995/02/04,35,13.4,46,1027.7,9.9,30,0
1995/02/05,36,13.2,36,1028,11.1,40,0
1995/02/06,37,13,52,1027.2,6.7,130,0
1995/02/07,38,14.2,64,1023.4,9.8,130,0
1995/02/08,39,16.5,71,1018.6,6.9,130,0.025
1995/02/09,40,17.5,75,1020,4.4,120,0
1995/02/10,41,16.5,67,1021.6,15.3,120,0
1995/02/11,42,16.6,67,1019.8,13.3,130,0
1995/02/12,43,18.3,74,1016.7,5.5,120,0
1995/02/13,44,18.6,86,1015.3,4.3,120,3.4
1995/02/14,45,16.3,93,1016.3,11,120,13.9
1995/02/15,46,15,88,1016.4,12.2,130,3.2
1995/02/16,47,15.3,75,1018.1,13.4,120,0.025
1995/02/17,48,15,80,1017.3,16.6,120,0.025
1995/02/18,49,16.4,95,1013.8,12.6,130,0.1
1995/02/19,50,16.7,94,1015.4,16.8,130,0.4
1995/02/20,51,15.4,89,1017.9,15.3,130,0.3
1995/02/21,52,14.3,91,1017.2,14.2,120,0.3
1995/02/22,53,14.1,92,1018.4,6.7,120,2.7
1995/02/23,54,14.3,91,1019.5,6.1,130,0.3
1995/02/24,55,15,87,1018.2,5.3,130,0.025
1995/02/25,56,14,86,1017.7,4.5,20,0.2
1995/02/26,57,13.1,83,1018.2,4.4,20,0.025
1995/02/27,58,13.8,90,1017.3,2.9,120,8.3
1995/02/28,59,16.1,72,1016.8,8.1,120,0.025
1995/03/01,61,14.3,80,1015.6,17.8,120,0.7
1995/03/02,62,14.9,93,1014.3,13,130,13.4
1995/03/03,63,18.7,68,1015.8,7.4,40,0.2
1995/03/04,64,16.9,41,1020.4,12.2,30,0
1995/03/05,65,15.3,67,1020.8,10.4,120,0
1995/03/06,66,15.4,61,1019.2,10.9,130,0
1995/03/07,67,18,60,1017.3,11.4,130,0.025
